schedule_id	station_no	address	data	time
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:54:57
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:54:57
13	10	1521	\0\0\0\0\0\024	2015-06-11 16:54:57
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:54:59
13	10	1521	\0\0\0\0\0\026	2015-06-11 16:54:59
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:01
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:01
13	10	1521	\0\0\0\0\0\028	2015-06-11 16:55:01
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:03
13	10	1521	\0\0\0\0\0\030	2015-06-11 16:55:03
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:05
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:05
13	10	1521	\0\0\0\0\0\032	2015-06-11 16:55:05
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:07
13	10	1521	\0\0\0\0\0\034	2015-06-11 16:55:07
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:09
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:09
13	10	1521	\0\0\0\0\0\036	2015-06-11 16:55:09
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:11
13	10	1521	\0\0\0\0\0\038	2015-06-11 16:55:11
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:13
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:13
13	10	1521	\0\0\0\0\0\040	2015-06-11 16:55:13
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:15
13	10	1521	\0\0\0\0\0\042	2015-06-11 16:55:15
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:17
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:17
13	10	1521	\0\0\0\0\0\044	2015-06-11 16:55:17
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:19
13	10	1521	\0\0\0\0\0\046	2015-06-11 16:55:19
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:21
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:21
13	10	1521	\0\0\0\0\0\048	2015-06-11 16:55:21
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:23
13	10	1521	\0\0\0\0\0\050	2015-06-11 16:55:23
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:25
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:25
13	10	1521	\0\0\0\0\0\052	2015-06-11 16:55:25
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:27
13	10	1521	\0\0\0\0\0\054	2015-06-11 16:55:27
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:29
13	10	1522	\0\0\0\0\0\054	2015-06-11 16:55:29
13	10	1521	\0\0\0\0\0\056	2015-06-11 16:55:29
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:31
13	10	1521	\0\0\0\0\0\058	2015-06-11 16:55:32
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:33
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:34
13	10	1521	\0\0\0\0\0\0\00	2015-06-11 16:55:34
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:35
13	10	1521	\0\0\0\0\0\0\02	2015-06-11 16:55:35
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:37
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:37
13	10	1521	\0\0\0\0\0\0\04	2015-06-11 16:55:37
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:39
13	10	1521	\0\0\0\0\0\0\06	2015-06-11 16:55:39
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:41
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:41
13	10	1521	\0\0\0\0\0\0\08	2015-06-11 16:55:41
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:43
13	10	1521	\0\0\0\0\0\010	2015-06-11 16:55:43
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:45
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:45
13	10	1521	\0\0\0\0\0\013	2015-06-11 16:55:45
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:47
13	10	1521	\0\0\0\0\0\014	2015-06-11 16:55:47
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:49
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:49
13	10	1521	\0\0\0\0\0\016	2015-06-11 16:55:49
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:51
13	10	1521	\0\0\0\0\0\018	2015-06-11 16:55:51
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:53
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:53
13	10	1521	\0\0\0\0\0\020	2015-06-11 16:55:53
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:55
13	10	1521	\0\0\0\0\0\022	2015-06-11 16:55:56
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:57
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:55:57
13	10	1521	\0\0\0\0\0\024	2015-06-11 16:55:57
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:55:59
13	10	1521	\0\0\0\0\0\026	2015-06-11 16:55:59
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:01
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:01
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:03
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:05
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:05
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:07
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:09
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:09
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:11
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:13
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:13
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:15
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:17
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:17
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:19
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:21
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:21
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:23
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:25
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:25
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:27
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:29
13	10	1522	\0\0\0\0\0\055	2015-06-11 16:56:29
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:31
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:33
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:33
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:35
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:37
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:37
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:39
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:41
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:41
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:43
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:45
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:45
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:47
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:49
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:49
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:51
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:53
13	10	1522	\0\0\0\0\0\056	2015-06-11 16:56:53
13	10	1523	\0\0\0\0\0\016	2015-06-11 16:56:55
15	10	1522	\0\0\0\0\0\059	2015-06-11 16:59:41
15	10	1521	\0\0\0\0\0\0\09	2015-06-11 16:59:41
15	10	1521	\0\0\0\0\0\011	2015-06-11 16:59:43
15	10	1522	\0\0\0\0\0\059	2015-06-11 16:59:45
15	10	1521	\0\0\0\0\0\013	2015-06-11 16:59:45
15	10	1521	\0\0\0\0\0\015	2015-06-11 16:59:47
15	10	1522	\0\0\0\0\0\059	2015-06-11 16:59:49
15	10	1521	\0\0\0\0\0\017	2015-06-11 16:59:49
15	10	1521	\0\0\0\0\0\019	2015-06-11 16:59:51
15	10	1522	\0\0\0\0\0\059	2015-06-11 16:59:53
15	10	1521	\0\0\0\0\0\021	2015-06-11 16:59:53
15	10	1521	\0\0\0\0\0\023	2015-06-11 16:59:55
15	10	1522	\0\0\0\0\0\059	2015-06-11 16:59:57
15	10	1521	\0\0\0\0\0\025	2015-06-11 16:59:58
15	10	1521	\0\0\0\0\0\027	2015-06-11 16:59:59
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:01
15	10	1521	\0\0\0\0\0\029	2015-06-11 17:00:01
15	10	1521	\0\0\0\0\0\031	2015-06-11 17:00:03
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:05
15	10	1521	\0\0\0\0\0\033	2015-06-11 17:00:06
15	10	1521	\0\0\0\0\0\035	2015-06-11 17:00:07
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:09
15	10	1521	\0\0\0\0\0\037	2015-06-11 17:00:09
15	10	1521	\0\0\0\0\0\039	2015-06-11 17:00:11
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:13
15	10	1521	\0\0\0\0\0\041	2015-06-11 17:00:13
15	10	1521	\0\0\0\0\0\043	2015-06-11 17:00:15
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:17
15	10	1521	\0\0\0\0\0\045	2015-06-11 17:00:17
15	10	1521	\0\0\0\0\0\047	2015-06-11 17:00:19
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:21
15	10	1521	\0\0\0\0\0\049	2015-06-11 17:00:21
15	10	1521	\0\0\0\0\0\051	2015-06-11 17:00:23
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:25
15	10	1521	\0\0\0\0\0\053	2015-06-11 17:00:25
15	10	1521	\0\0\0\0\0\055	2015-06-11 17:00:27
15	10	1522	\0\0\0\0\0\059	2015-06-11 17:00:29
15	10	1521	\0\0\0\0\0\057	2015-06-11 17:00:29
15	10	1521	\0\0\0\0\0\059	2015-06-11 17:00:31
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:33
15	10	1521	\0\0\0\0\0\0\01	2015-06-11 17:00:34
15	10	1521	\0\0\0\0\0\0\03	2015-06-11 17:00:35
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:37
15	10	1521	\0\0\0\0\0\0\05	2015-06-11 17:00:37
15	10	1521	\0\0\0\0\0\0\07	2015-06-11 17:00:39
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:41
15	10	1521	\0\0\0\0\0\0\09	2015-06-11 17:00:41
15	10	1521	\0\0\0\0\0\011	2015-06-11 17:00:43
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:45
15	10	1521	\0\0\0\0\0\013	2015-06-11 17:00:46
15	10	1521	\0\0\0\0\0\015	2015-06-11 17:00:47
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:49
15	10	1521	\0\0\0\0\0\017	2015-06-11 17:00:49
15	10	1521	\0\0\0\0\0\019	2015-06-11 17:00:51
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:53
15	10	1521	\0\0\0\0\0\021	2015-06-11 17:00:53
15	10	1521	\0\0\0\0\0\023	2015-06-11 17:00:55
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:00:57
15	10	1521	\0\0\0\0\0\025	2015-06-11 17:00:58
15	10	1521	\0\0\0\0\0\027	2015-06-11 17:00:59
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:01
15	10	1521	\0\0\0\0\0\029	2015-06-11 17:01:01
15	10	1521	\0\0\0\0\0\031	2015-06-11 17:01:03
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:05
15	10	1521	\0\0\0\0\0\033	2015-06-11 17:01:05
15	10	1521	\0\0\0\0\0\035	2015-06-11 17:01:07
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:09
15	10	1521	\0\0\0\0\0\037	2015-06-11 17:01:09
15	10	1521	\0\0\0\0\0\039	2015-06-11 17:01:11
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:13
15	10	1521	\0\0\0\0\0\041	2015-06-11 17:01:13
15	10	1521	\0\0\0\0\0\043	2015-06-11 17:01:15
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:17
15	10	1521	\0\0\0\0\0\045	2015-06-11 17:01:17
15	10	1521	\0\0\0\0\0\047	2015-06-11 17:01:19
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:21
15	10	1521	\0\0\0\0\0\049	2015-06-11 17:01:22
15	10	1521	\0\0\0\0\0\051	2015-06-11 17:01:23
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:25
15	10	1521	\0\0\0\0\0\053	2015-06-11 17:01:25
15	10	1521	\0\0\0\0\0\055	2015-06-11 17:01:27
15	10	1522	\0\0\0\0\0\0\00	2015-06-11 17:01:29
15	10	1521	\0\0\0\0\0\057	2015-06-11 17:01:29
15	10	1521	\0\0\0\0\0\059	2015-06-11 17:01:31
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:33
15	10	1521	\0\0\0\0\0\0\01	2015-06-11 17:01:33
15	10	1521	\0\0\0\0\0\0\03	2015-06-11 17:01:35
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:37
15	10	1521	\0\0\0\0\0\0\05	2015-06-11 17:01:37
15	10	1521	\0\0\0\0\0\0\07	2015-06-11 17:01:39
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:41
15	10	1521	\0\0\0\0\0\0\09	2015-06-11 17:01:41
15	10	1521	\0\0\0\0\0\011	2015-06-11 17:01:43
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:45
15	10	1521	\0\0\0\0\0\013	2015-06-11 17:01:45
15	10	1521	\0\0\0\0\0\015	2015-06-11 17:01:47
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:49
15	10	1521	\0\0\0\0\0\017	2015-06-11 17:01:49
15	10	1521	\0\0\0\0\0\019	2015-06-11 17:01:51
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:53
15	10	1521	\0\0\0\0\0\021	2015-06-11 17:01:53
15	10	1521	\0\0\0\0\0\023	2015-06-11 17:01:55
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:01:57
15	10	1521	\0\0\0\0\0\025	2015-06-11 17:01:57
15	10	1521	\0\0\0\0\0\027	2015-06-11 17:01:59
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:01
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:05
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:09
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:13
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:17
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:21
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:25
15	10	1522	\0\0\0\0\0\0\01	2015-06-11 17:02:29
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:33
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:37
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:41
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:45
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:49
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:53
15	10	1522	\0\0\0\0\0\0\02	2015-06-11 17:02:57
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:37:02
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:02
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:04
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:06
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:08
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:10
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:12
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:14
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:16
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:18
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:20
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:22
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:24
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:26
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:28
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:30
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:37:32
16	10	1522	\0\0\0\0\0\036	2015-06-11 18:37:32
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:34
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:36
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:38
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:40
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:42
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:44
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:46
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:48
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:50
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:52
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:54
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:56
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:37:58
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:00
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:38:02
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:02
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:04
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:06
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:08
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:10
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:12
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:14
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:16
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:18
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:20
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:22
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:24
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:26
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:28
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:30
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:38:32
16	10	1522	\0\0\0\0\0\037	2015-06-11 18:38:32
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:34
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:36
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:38
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:40
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:42
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:44
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:46
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:48
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:50
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:52
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:54
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:56
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:38:58
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:00
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:39:02
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:02
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:04
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:06
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:08
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:10
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:12
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:14
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:16
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:18
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:20
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:22
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:24
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:26
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:28
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:30
16	10	1523	\0\0\0\0\0\018	2015-06-11 18:39:32
16	10	1522	\0\0\0\0\0\038	2015-06-11 18:39:32
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:34
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:36
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:38
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:40
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:42
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:44
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:46
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:48
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:50
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:52
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:54
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:56
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:39:58
16	10	1522	\0\0\0\0\0\039	2015-06-11 18:40:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\020	2015-06-12 00:00:00
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:48
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:50
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:52
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:54
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:56
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:30:58
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:00
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:02
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:04
17	10	1521	\0\0\0\0\0\0\0!	2015-06-12 00:31:06
17	10	1521	\0\0\0\0\0\0\0#	2015-06-12 00:31:08
17	10	1521	\0\0\0\0\0\0\0%	2015-06-12 00:31:10
17	10	1521	\0\0\0\0\0\0\0'	2015-06-12 00:31:12
17	10	1521	\0\0\0\0\0\0\0)	2015-06-12 00:31:14
17	10	1521	\0\0\0\0\0\0\0+	2015-06-12 00:31:16
17	10	1521	\0\0\0\0\0\0\0-	2015-06-12 00:31:18
17	10	1521	\0\0\0\0\0\0\0/	2015-06-12 00:31:20
17	10	1521	\0\0\0\0\0\0\01	2015-06-12 00:31:22
17	10	1521	\0\0\0\0\0\0\03	2015-06-12 00:31:24
17	10	1521	\0\0\0\0\0\0\05	2015-06-12 00:31:26
17	10	1521	\0\0\0\0\0\0\07	2015-06-12 00:31:28
17	10	1521	\0\0\0\0\0\0\09	2015-06-12 00:31:30
17	10	1521	\0\0\0\0\0\0\0;	2015-06-12 00:31:32
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:34
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:36
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:38
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:40
17	10	1521	\0\0\0\0\0\0\0\t	2015-06-12 00:31:42
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:44
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:46
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:48
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:50
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:52
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:54
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:56
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:31:58
17	10	1521	\0\0\0\0\0\0\0	2015-06-12 00:32:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
16	11	1521	\0\0\0\0\0\0\0	2015-06-12 00:00:00
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:26:40
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:40
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:40
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:42
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:42
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:44
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:44
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:26:45
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:46
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:46
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:48
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:48
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:26:50
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:51
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:51
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:52
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:52
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:54
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:54
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:26:55
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:56
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:56
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:26:58
18	10	1521	\0\0\0\0\0\0\0	2015-07-29 22:26:58
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:27:00
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:27:00
18	10	1521	\0\0\0\0\0\0\0!	2015-07-29 22:27:00
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:27:02
18	10	1521	\0\0\0\0\0\0\0#	2015-07-29 22:27:02
18	10	1522	\0\0\0\0\0\0\0	2015-07-29 22:27:04
18	10	1521	\0\0\0\0\0\0\0%	2015-07-29 22:27:04
18	10	1523	\0\0\0\0\0\0\0	2015-07-29 22:27:05
