schedule_id station_no address data time 
 1,10,1523,12600,2015-06-02 18:19:35 
 1,10,1523,12600,2015-06-02 18:19:38 
 1,10,1523,12600,2015-06-02 18:19:41 
 1,10,1523,12600,2015-06-02 18:19:44 
 1,10,1523,12600,2015-06-02 18:19:47 
 1,10,1523,12600,2015-06-02 18:19:50 
 1,10,1522,12849,2015-06-02 18:21:37 
 1,10,1521,12596,2015-06-02 18:21:37 
 1,10,1522,12849,2015-06-02 18:21:39 
 1,10,1522,12849,2015-06-02 18:21:41 
 1,10,1521,12600,2015-06-02 18:21:41 
 1,10,1522,12849,2015-06-02 18:21:43 
 1,10,1522,12849,2015-06-02 18:21:45 
 1,10,1521,12850,2015-06-02 18:21:45 
 1,10,1522,12849,2015-06-02 18:21:47 
 1,10,1522,12849,2015-06-02 18:21:49 
 1,10,1521,12854,2015-06-02 18:21:49 
 1,10,1522,12849,2015-06-02 18:21:51 
 1,10,1522,12849,2015-06-02 18:21:53 
 1,10,1521,13104,2015-06-02 18:21:53 
 1,10,1522,12849,2015-06-02 18:21:55 
 1,10,1522,12849,2015-06-02 18:21:57 
 1,10,1521,13108,2015-06-02 18:21:57 
 1,10,1522,12849,2015-06-02 18:21:59 
 1,10,1522,12849,2015-06-02 18:22:01 
 1,10,1521,13112,2015-06-02 18:22:01 
 1,10,1522,12849,2015-06-02 18:22:03 
 1,10,1522,12849,2015-06-02 18:22:05 
 1,10,1521,13362,2015-06-02 18:22:05 
 1,10,1522,12849,2015-06-02 18:22:07 
 1,10,1522,12849,2015-06-02 18:22:09 
 1,10,1521,13366,2015-06-02 18:22:09 
 1,10,1522,12849,2015-06-02 18:22:11 
 1,10,1522,12849,2015-06-02 18:22:13 
 1,10,1521,13616,2015-06-02 18:22:13 
 1,10,1522,12849,2015-06-02 18:22:15 
 1,10,1522,12849,2015-06-02 18:22:17 
 1,10,1521,13620,2015-06-02 18:22:17 
 1,10,1522,12849,2015-06-02 18:22:19 
 1,10,1522,12849,2015-06-02 18:22:21 
 1,10,1521,13624,2015-06-02 18:22:21 
 1,10,1522,12850,2015-06-02 18:22:23 
 1,10,1522,12850,2015-06-02 18:22:25 
 1,10,1521,50,2015-06-02 18:22:25 
 1,10,1522,12850,2015-06-02 18:22:27 
 1,10,1522,12850,2015-06-02 18:22:29 
 1,10,1521,54,2015-06-02 18:22:29 
 1,10,1522,12850,2015-06-02 18:22:31 
 1,10,1522,12850,2015-06-02 18:22:33 
 1,10,1521,12592,2015-06-02 18:22:33 
 1,10,1522,12850,2015-06-02 18:22:35 
 1,10,1522,12850,2015-06-02 18:22:37 
 1,10,1521,12596,2015-06-02 18:22:37 
 1,10,1522,12850,2015-06-02 18:22:39 
 1,10,1522,12850,2015-06-02 18:22:41 
 1,10,1521,12600,2015-06-02 18:22:41 
 1,10,1522,12850,2015-06-02 18:22:43 
 1,10,1522,12850,2015-06-02 18:22:45 
 1,10,1521,12850,2015-06-02 18:22:45 
 1,10,1522,12850,2015-06-02 18:22:47 
 1,10,1522,12850,2015-06-02 18:22:49 
 1,10,1521,12854,2015-06-02 18:22:49 
 1,10,1521,13104,2015-06-02 18:22:53 
 1,10,1521,13108,2015-06-02 18:22:57 
 1,10,1521,13112,2015-06-02 18:23:01 
 1,10,1521,13362,2015-06-02 18:23:05 
 1,10,1521,13366,2015-06-02 18:23:09 
 1,10,1521,13616,2015-06-02 18:23:13 
 1,10,1521,13620,2015-06-02 18:23:17 
 1,10,1521,13624,2015-06-02 18:23:21 
 1,10,1521,50,2015-06-02 18:23:25 
 1,10,1521,54,2015-06-02 18:23:29 
 1,10,1521,12592,2015-06-02 18:23:33 
 1,10,1521,12596,2015-06-02 18:23:37 
 1,10,1521,12600,2015-06-02 18:23:41 
 1,10,1521,12850,2015-06-02 18:23:45 
 1,10,1521,12854,2015-06-02 18:23:49 
 1,10,1521,12856,2015-06-02 18:24:51 
 1,10,1522,12852,2015-06-02 18:24:51 
 1,10,1522,12852,2015-06-02 18:24:53 
 1,10,1521,13106,2015-06-02 18:24:55 
 1,10,1522,12852,2015-06-02 18:24:55 
 1,10,1522,12852,2015-06-02 18:24:57 
 1,10,1521,13110,2015-06-02 18:24:59 
 1,10,1522,12852,2015-06-02 18:24:59 
 1,10,1522,12852,2015-06-02 18:25:01 
 1,10,1521,13360,2015-06-02 18:25:03 
 1,10,1522,12852,2015-06-02 18:25:03 
 1,10,1522,12852,2015-06-02 18:25:05 
 1,10,1521,13364,2015-06-02 18:25:07 
 1,10,1522,12852,2015-06-02 18:25:07 
 1,10,1522,12852,2015-06-02 18:25:09 
 1,10,1521,13368,2015-06-02 18:25:11 
 1,10,1522,12852,2015-06-02 18:25:11 
 1,10,1522,12852,2015-06-02 18:25:13 
 1,10,1521,13618,2015-06-02 18:25:15 
 1,10,1522,12852,2015-06-02 18:25:15 
 1,10,1522,12852,2015-06-02 18:25:17 
 1,10,1521,13622,2015-06-02 18:25:19 
 1,10,1522,12852,2015-06-02 18:25:19 
 1,10,1522,12852,2015-06-02 18:25:21 
 1,10,1521,48,2015-06-02 18:25:23 
 1,10,1522,12853,2015-06-02 18:25:23 
 1,10,1522,12853,2015-06-02 18:25:25 
 1,10,1521,52,2015-06-02 18:25:27 
 1,10,1522,12853,2015-06-02 18:25:27 
 1,10,1522,12853,2015-06-02 18:25:29 
 1,10,1521,56,2015-06-02 18:25:31 
 1,10,1522,12853,2015-06-02 18:25:31 
 1,10,1522,12853,2015-06-02 18:25:33 
 1,10,1521,12594,2015-06-02 18:25:35 
 1,10,1522,12853,2015-06-02 18:25:35 
 1,10,1522,12853,2015-06-02 18:25:37 
 1,10,1521,12598,2015-06-02 18:25:39 
 1,10,1522,12853,2015-06-02 18:25:39 
 1,10,1522,12853,2015-06-02 18:25:41 
 1,10,1521,12848,2015-06-02 18:25:43 
 1,10,1522,12853,2015-06-02 18:25:43 
 1,10,1522,12853,2015-06-02 18:25:45 
 1,10,1521,12852,2015-06-02 18:25:47 
 1,10,1522,12853,2015-06-02 18:25:47 
 1,10,1522,12853,2015-06-02 18:25:49 
 1,10,1521,12856,2015-06-02 18:25:51 
 1,10,1521,13106,2015-06-02 18:25:55 
 1,10,1521,13110,2015-06-02 18:25:59 
 1,10,1521,13360,2015-06-02 18:26:03 
 1,10,1521,13364,2015-06-02 18:26:07 
 1,10,1521,13368,2015-06-02 18:26:11 
 1,10,1521,13618,2015-06-02 18:26:15 
 1,10,1521,13622,2015-06-02 18:26:19 
 1,10,1521,48,2015-06-02 18:26:23 
 1,10,1521,52,2015-06-02 18:26:27 
 1,10,1521,56,2015-06-02 18:26:31 
 1,10,1521,12594,2015-06-02 18:26:35 
 1,10,1521,12598,2015-06-02 18:26:39 
 1,10,1521,12848,2015-06-02 18:26:43 
 1,10,1521,12852,2015-06-02 18:26:47 
 1,10,1522,12597,2015-06-02 20:16:21 
 1,10,1521,13623,2015-06-02 20:16:21 
 1,10,1522,12597,2015-06-02 20:16:23 
 1,10,1522,12598,2015-06-02 20:16:25 
 1,10,1521,49,2015-06-02 20:16:25 
 1,10,1522,12598,2015-06-02 20:16:27 
 1,10,1522,12598,2015-06-02 20:16:29 
 1,10,1521,53,2015-06-02 20:16:29 
 1,10,1522,12598,2015-06-02 20:16:31 
 1,10,1522,12598,2015-06-02 20:16:33 
 1,10,1521,57,2015-06-02 20:16:33 
 1,10,1522,12598,2015-06-02 20:16:35 
 1,10,1522,12598,2015-06-02 20:16:37 
 1,10,1521,12595,2015-06-02 20:16:37 
 1,10,1522,12598,2015-06-02 20:16:39 
 1,10,1522,12598,2015-06-02 20:16:41 
 1,10,1521,12599,2015-06-02 20:16:41 
 1,10,1522,12598,2015-06-02 20:16:43 
 1,10,1522,12598,2015-06-02 20:16:45 
 1,10,1521,12849,2015-06-02 20:16:45 
 1,10,1522,12598,2015-06-02 20:16:47 
 1,10,1522,12598,2015-06-02 20:16:49 
 1,10,1521,12853,2015-06-02 20:16:49 
 1,10,1522,12598,2015-06-02 20:16:51 
 1,10,1522,12598,2015-06-02 20:16:53 
 1,10,1521,12857,2015-06-02 20:16:53 
 1,10,1522,12598,2015-06-02 20:16:55 
 1,10,1522,12598,2015-06-02 20:16:57 
 1,10,1521,13107,2015-06-02 20:16:57 
 1,10,1522,12598,2015-06-02 20:16:59 
 1,10,1522,12598,2015-06-02 20:17:01 
 1,10,1521,13111,2015-06-02 20:17:01 
 1,10,1522,12598,2015-06-02 20:17:03 
 1,10,1522,12598,2015-06-02 20:17:05 
 1,10,1521,13361,2015-06-02 20:17:05 
 1,10,1522,12598,2015-06-02 20:17:07 
 1,10,1522,12598,2015-06-02 20:17:09 
 1,10,1521,13365,2015-06-02 20:17:09 
 1,10,1522,12598,2015-06-02 20:17:11 
 1,10,1522,12598,2015-06-02 20:17:13 
 1,10,1521,13369,2015-06-02 20:17:13 
 1,10,1522,12598,2015-06-02 20:17:15 
 1,10,1522,12598,2015-06-02 20:17:17 
 1,10,1521,13619,2015-06-02 20:17:17 
 1,10,1522,12598,2015-06-02 20:17:19 
 1,10,1522,12598,2015-06-02 20:17:21 
 1,10,1521,13623,2015-06-02 20:17:21 
 1,10,1522,12598,2015-06-02 20:17:23 
 1,10,1522,12599,2015-06-02 20:17:25 
 1,10,1521,49,2015-06-02 20:17:25 
 1,10,1522,12599,2015-06-02 20:17:27 
 1,10,1522,12599,2015-06-02 20:17:29 
 1,10,1521,53,2015-06-02 20:17:29 
 1,10,1522,12599,2015-06-02 20:17:31 
 1,10,1522,12599,2015-06-02 20:17:33 
 1,10,1521,57,2015-06-02 20:17:33 
 1,10,1522,12599,2015-06-02 20:17:35 
 1,10,1522,12599,2015-06-02 20:17:37 
 1,10,1521,12595,2015-06-02 20:17:37 
 1,10,1522,12599,2015-06-02 20:17:39 
 1,10,1522,12599,2015-06-02 20:17:41 
 1,10,1521,12599,2015-06-02 20:17:41 
 1,10,1522,12599,2015-06-02 20:17:43 
 1,10,1522,12599,2015-06-02 20:17:45 
 1,10,1521,12849,2015-06-02 20:17:45 
 1,10,1522,12599,2015-06-02 20:17:47 
 1,10,1522,12599,2015-06-02 20:17:49 
 1,10,1521,12853,2015-06-02 20:17:49 
 1,10,1522,12599,2015-06-02 20:17:51 
 1,10,1522,12599,2015-06-02 20:17:53 
 1,10,1522,12599,2015-06-02 20:17:55 
 1,10,1522,12599,2015-06-02 20:17:57 
 1,10,1522,12599,2015-06-02 20:17:59 
 1,10,1522,12599,2015-06-02 20:18:01 
 1,10,1522,12599,2015-06-02 20:18:03 
 1,10,1522,12599,2015-06-02 20:18:05 
 1,10,1522,12599,2015-06-02 20:18:07 
 1,10,1522,12599,2015-06-02 20:18:09 
 1,10,1522,12599,2015-06-02 20:18:11 
 1,10,1522,12599,2015-06-02 20:18:13 
 1,10,1522,12599,2015-06-02 20:18:15 
 1,10,1522,12600,2015-06-02 20:19:10 
 1,10,1521,13366,2015-06-02 20:19:10 
 1,10,1522,12600,2015-06-02 20:19:12 
 1,10,1522,12600,2015-06-02 20:19:14 
 1,10,1521,13616,2015-06-02 20:19:14 
 1,10,1522,12600,2015-06-02 20:19:16 
 1,10,1522,12600,2015-06-02 20:19:18 
 1,10,1521,13620,2015-06-02 20:19:18 
 1,10,1522,12600,2015-06-02 20:19:20 
 1,10,1522,12600,2015-06-02 20:19:22 
 1,10,1521,13624,2015-06-02 20:19:22 
 1,10,1522,12601,2015-06-02 20:19:24 
 1,10,1522,12601,2015-06-02 20:19:26 
 1,10,1521,50,2015-06-02 20:19:26 
 1,10,1522,12601,2015-06-02 20:19:28 
 1,10,1522,12601,2015-06-02 20:19:30 
 1,10,1521,54,2015-06-02 20:19:30 
 1,10,1522,12601,2015-06-02 20:19:32 
 1,10,1522,12601,2015-06-02 20:19:34 
 1,10,1521,12592,2015-06-02 20:19:34 
 1,10,1522,12601,2015-06-02 20:19:36 
 1,10,1522,12601,2015-06-02 20:19:38 
 1,10,1521,12596,2015-06-02 20:19:38 
 1,10,1522,12601,2015-06-02 20:19:40 
 1,10,1522,12601,2015-06-02 20:19:42 
 1,10,1521,12600,2015-06-02 20:19:42 
 1,10,1522,12601,2015-06-02 20:19:44 
 1,10,1522,12601,2015-06-02 20:19:46 
 1,10,1521,12850,2015-06-02 20:19:46 
 1,10,1522,12601,2015-06-02 20:19:48 
 1,10,1522,12601,2015-06-02 20:19:50 
 1,10,1521,12854,2015-06-02 20:19:50 
 1,10,1522,12601,2015-06-02 20:19:52 
 1,10,1522,12601,2015-06-02 20:19:54 
 1,10,1522,12601,2015-06-02 20:19:56 
 1,10,1522,12601,2015-06-02 20:19:58 
 1,10,1522,12601,2015-06-02 20:20:00 
 1,10,1522,12601,2015-06-02 20:20:02 
 1,10,1522,12601,2015-06-02 20:20:04 
 1,10,1522,12601,2015-06-02 20:20:06 
 1,10,1522,12601,2015-06-02 20:20:08 
 1,10,1522,12601,2015-06-02 20:20:10 
 1,10,1522,12601,2015-06-02 20:20:12 
 1,10,1522,12601,2015-06-02 20:20:14 
 1,10,1522,12601,2015-06-02 20:20:16 
 1,10,1522,12601,2015-06-02 20:20:18 
 1,10,1522,12601,2015-06-02 20:20:20 
 1,10,1522,12601,2015-06-02 20:20:22 
 1,10,1522,12848,2015-06-02 20:20:24 
 1,10,1522,12848,2015-06-02 20:20:26 
 1,10,1522,12848,2015-06-02 20:20:28 
 1,10,1522,12848,2015-06-02 20:20:30 
 1,10,1522,12848,2015-06-02 20:20:32 
 1,10,1522,12848,2015-06-02 20:20:34 
 1,10,1522,12848,2015-06-02 20:20:36 
 1,10,1522,12848,2015-06-02 20:20:38 
 1,10,1522,12848,2015-06-02 20:20:40 
 1,10,1522,12848,2015-06-02 20:20:42 
 1,10,1522,12848,2015-06-02 20:20:44 
 1,10,1522,12848,2015-06-02 20:20:46 
 1,10,1522,12848,2015-06-02 20:20:48 
 1,10,1522,12848,2015-06-02 20:20:50 
 1,10,1522,12852,2015-06-02 20:25:21 
 1,10,1521,13623,2015-06-02 20:25:21 
 1,10,1522,12852,2015-06-02 20:25:23 
 1,10,1522,12853,2015-06-02 20:25:25 
 1,10,1521,49,2015-06-02 20:25:25 
 1,10,1522,12853,2015-06-02 20:25:27 
 1,10,1522,12853,2015-06-02 20:25:29 
 1,10,1521,53,2015-06-02 20:25:29 
 1,10,1522,12853,2015-06-02 20:25:31 
 1,10,1522,12853,2015-06-02 20:25:33 
 1,10,1521,57,2015-06-02 20:25:33 
 1,10,1522,12853,2015-06-02 20:25:35 
 1,10,1522,12853,2015-06-02 20:25:37 
 1,10,1521,12595,2015-06-02 20:25:37 
 1,10,1522,12853,2015-06-02 20:25:39 
 1,10,1522,12853,2015-06-02 20:25:41 
 1,10,1521,12599,2015-06-02 20:25:41 
 1,10,1522,12853,2015-06-02 20:25:43 
 1,10,1522,12853,2015-06-02 20:25:45 
 1,10,1521,12849,2015-06-02 20:25:45 
 1,10,1522,12853,2015-06-02 20:25:47 
 1,10,1522,12853,2015-06-02 20:25:49 
 1,10,1521,12853,2015-06-02 20:25:49 
 1,10,1522,12853,2015-06-02 20:25:51 
 1,10,1522,12853,2015-06-02 20:25:53 
 1,10,1521,12857,2015-06-02 20:25:53 
 1,10,1522,12853,2015-06-02 20:25:55 
 1,10,1522,12853,2015-06-02 20:25:57 
 1,10,1521,13107,2015-06-02 20:25:57 
 1,10,1522,12853,2015-06-02 20:25:59 
 1,10,1522,12853,2015-06-02 20:26:01 
 1,10,1521,13111,2015-06-02 20:26:01 
 1,10,1522,12853,2015-06-02 20:26:03 
 1,10,1522,12853,2015-06-02 20:26:05 
 1,10,1521,13361,2015-06-02 20:26:05 
 1,10,1522,12853,2015-06-02 20:26:07 
 1,10,1522,12853,2015-06-02 20:26:09 
 1,10,1521,13365,2015-06-02 20:26:09 
 1,10,1522,12853,2015-06-02 20:26:11 
 1,10,1522,12853,2015-06-02 20:26:13 
 1,10,1521,13369,2015-06-02 20:26:13 
 1,10,1522,12853,2015-06-02 20:26:15 
 1,10,1522,12853,2015-06-02 20:26:17 
 1,10,1521,13619,2015-06-02 20:26:17 
 1,10,1522,12853,2015-06-02 20:26:19 
 1,10,1522,12853,2015-06-02 20:26:21 
 1,10,1521,13623,2015-06-02 20:26:21 
 1,10,1522,12853,2015-06-02 20:26:23 
 1,10,1522,12854,2015-06-02 20:26:25 
 1,10,1521,49,2015-06-02 20:26:25 
